,text,target,label
975,joe biden 12 jan 17 sleepy is got some splainin to do at the very least we can remind him he did it . unmasking dec las,joe biden,0
976,"hunter biden was buying cocaine on skid row . why would anyone pay him $ 50 , 000 a month for advice ? biden",joe biden,0
977,"i didn t think it was possible for you to be dumber than you always sound , this tweet proves me wrong ! biden",joe biden,0
978,"if you missed judge jean in es interview with rudy giuliani , its worth the watch ! hes got all the goods on the biden & amp hes determined to expose all these crooks corruption !",joe biden,0
979,"joe biden hunter biden is subject of criminal probes , says pi firm hinting at more incriminating details",joe biden,0
980,how does one get one of these lucrative ukranian gas company jobs ? asking for a friend . biden,joe biden,0
981,another example of the liberal dem narrative of illegal aliens over us citizens . a real slap in the face to us veterans who served our country . liberalism is a mental disorder biden,joe biden,0
982,who knew ? aven at ti as it turns out would have been the strongest democrat on the stage ! joe biden was even more corrupt !,joe biden,0
983,"like they say follow the money and you will find the crime . joe biden is so capable of being a criminal along with his son hunter . keep investigating biden if guilty he should be stripped of all his wealth , and go to jail .",joe biden,0
984,doj ph if youre all not corrupt like the biden and the clinton crime family lets see you step up & amp address real corruption for a change,joe biden,0
985,biden . . . whole slew of nice and juicy alleged scandals read all about it . . links provided to source documents .,joe biden,0
986,joe biden joe biden i fixed your political ad for you approved by all demo kkk rats hate america biden sant if a,joe biden,0
987,joe biden continues to dodge questions on ukraine . you might as well just say i plead the 5 th . we all know you opened the office of the vp as pay for play . $ 86 ok a month with no gas industry experience . hmm . . . . that does t seem shady . biden breaking news,joe biden,0
988,these dirty democrats need to start watching the podcast ! who didnt make money in the joe biden,joe biden,0
989,hunter biden is baby mama was stripper at club he frequented . this pole dancer has just become a very wealthy tramp . deadbeat dad,joe biden,0
990,"he is skipping ! you got to kick him twice to get him back on track . he will try to tell you that you got to blow him like a nintendo cartridge , but denial of normal t be tricked , it just makes it a whole lot worse ! biden",joe biden,0
991,"biden in october 2019 , biden resigned from the board of directors of a chinese private investment fund he co founded , bhr partners",joe biden,0
992,the pres is busy on covering the massive amount of corruption that went on during the obama administration . when his attorney general begins the real reveal it will rock the nation . hillary clinton stole money from the treasury via ukraine as did the biden,joe biden,0
993,please read the 28 facts in mr solomon is article . he lays out the facts with links to evidence about the biden,joe biden,0
994,this guy is lawyer ? you have to be crazy to pay him to be your lawyer . . he should have listened dad and keep his mouth zipped ! . . all he did is getting joe drawing in his own shit even more ! biden and obama corruption impeach biden,joe biden,0
995,"laughing out loud he is got no time for that . he will be too busy jetting around the world , china , europe with hunter by his side ready to capitalize . that is right capitalism , it is good saying ""lol"" out loud . . . do nothing democrats biden",joe biden,1
996,are you horny roh joe biden bidens sister sent millions of joe campaign dollars to her own firm why doesnt this surprise me ?,joe biden,0
997,where is joe biden on this list ? is hillary clinton going to have him commit suicide ? clinton crime family versus,joe biden,0
998,"ugh ! he is a complete and total bafoon and way , way , way passed his best by date ! biden",joe biden,0
999,plus hunter biden is hiding from a paternity test from an arkansas girlfriend . . . . joe biden you can not make this up ! !,joe biden,0
1000,facts matter and the truth matters ! follow rudy to get all the info you need to learn about the biden and biden corruption . where shunter drain the swamp,joe biden,1
